NR_REF;POSTO_GRADUACAO;QUADRO;RACA
19032;CB      ;QPPM;BRANCO    
19033;CB      ;QPPM;BRANCO    
19034;CB      ;QPPM;BRANCO    
19035;CB      ;QPPM;BRANCO    
19036;CB      ;QPPM;BRANCO    
19037;CB      ;QPPM;BRANCO    
19038;CB      ;QPPM;BRANCO    
19039;CB      ;QPPM;BRANCO    
19040;CB      ;QPPM;BRANCO    
19041;CB      ;QPPM;NAO INF.  
19042;CB      ;QPPM;BRANCO    
19043;CB      ;QPPM;PARDO     
19044;CB      ;QPPM;PRETO     
19045;CB      ;QPPM;PARDO     
19046;CB      ;QPPM;PARDO     
19047;CB      ;QPPM;PARDO     
19048;CB      ;QPPM;BRANCO    
19049;CB      ;QPPM;PARDO     
19050;CB      ;QPPM;BRANCO    
19051;CB      ;QPPM;NAO INF.  
19052;CB      ;QPPM;PARDO     
19053;CB      ;QPPM;BRANCO    
19054;CB      ;QPPM;BRANCO    
19055;CB      ;QPPM;BRANCO    
19056;CB      ;QPPM;BRANCO    
19057;CB      ;QPPM;PARDO     
19058;CB      ;QPPM;PARDO     
19059;CB      ;QPPM;PARDO     
19060;CB      ;QPPM;BRANCO    
19061;CB      ;QPPM;BRANCO    
19062;CB      ;QPPM;BRANCO    
19063;CB      ;QPPM;BRANCO    
19064;CB      ;QPPM;BRANCO    
19065;CB      ;QPPM;BRANCO    
19066;CB      ;QPPM;PRETO     
19067;CB      ;QPPM;BRANCO    
19068;CB      ;QPPM;BRANCO    
19069;CB      ;QPPM;BRANCO    
19070;CB      ;QPPM;BRANCO    
19071;CB      ;QPPM;NAO INF.  
19072;CB      ;QPPM;NAO INF.  
19073;CB      ;QPPM;BRANCO    
19074;CB      ;QPPM;BRANCO    
19075;CB      ;QPPM;BRANCO    
19076;CB      ;QPPM;PARDO     
19077;CB      ;QPPM;PARDO     
19078;CB      ;QPPM;PARDO     
19079;CB      ;QPPM;BRANCO    
19080;CB      ;QPPM;BRANCO    
19081;CB      ;QPPM;BRANCO    
19082;CB      ;QPPM;BRANCO    
19083;CB      ;QPPM;BRANCO    
19084;CB      ;QPPM;PRETO     
19085;CB      ;QPPM;BRANCO    
19086;CB      ;QPPM;PARDO     
19087;CB      ;QPPM;BRANCO    
19088;CB      ;QPPM;NAO INF.  
19089;CB      ;QPPM;PARDO     
19090;CB      ;QPPM;PARDO     
19091;CB      ;QPPM;PARDO     
19092;CB      ;QPPM;BRANCO    
19093;CB      ;QPPM;BRANCO    
19094;CB      ;QPPM;BRANCO    
19095;CB      ;QPPM;PARDO     
19096;CB      ;QPPM;PARDO     
19097;CB      ;QPPM;PARDO     
19098;CB      ;QPPM;BRANCO    
19099;CB      ;QPPM;PARDO     
19100;CB      ;QPPM;BRANCO    
19101;CB      ;QPPM;BRANCO    
19102;CB      ;QPPM;PARDO     
19103;CB      ;QPPM;BRANCO    
19104;CB      ;QPPM;PARDO     
19105;CB      ;QPPM;PARDO     
19106;CB      ;QPPM;PARDO     
19107;CB      ;QPPM;PARDO     
19108;CB      ;QPPM;PARDO     
19109;CB      ;QPPM;PARDO     
19110;CB      ;QPPM;PARDO     
19111;CB      ;QPPM;PARDO     
19112;CB      ;QPPM;BRANCO    
19113;CB      ;QPPM;PARDO     
19114;CB      ;QPPM;BRANCO    
19115;CB      ;QPPM;PRETO     
19116;CB      ;QPPM;BRANCO    
19117;CB      ;QPPM;BRANCO    
19118;CB      ;QPPM;PARDO     
19119;CB      ;QPPM;PARDO     
19120;CB      ;QPPM;BRANCO    
19121;CB      ;QPPM;BRANCO    
19122;CB      ;QPPM;BRANCO    
19123;CB      ;QPPM;PARDO     
19124;CB      ;QPPM;NAO INF.  
19125;CB      ;QPPM;PRETO     
19126;CB      ;QPPM;BRANCO    
19127;CB      ;QPPM;PARDO     
19128;CB      ;QPPM;PARDO     
19129;CB      ;QPPM;PRETO     
19130;CB      ;QPPM;BRANCO    
19131;CB      ;QPPM;BRANCO    
19132;CB      ;QPPM;BRANCO    
19133;CB      ;QPPM;BRANCO    
19134;CB      ;QPPM;NAO INF.  
19135;CB      ;QPPM;PARDO     
19136;CB      ;QPPM;PARDO     
19137;CB      ;QPPM;BRANCO    
19138;CB      ;QPPM;PARDO     
19139;CB      ;QPPM;PARDO     
19140;CB      ;QPPM;BRANCO    
19141;CB      ;QPPM;PARDO     
19142;CB      ;QPPM;BRANCO    
19143;CB      ;QPPM;BRANCO    
19144;CB      ;QPPM;BRANCO    
19145;CB      ;QPPM;BRANCO    
19146;CB      ;QPPM;PARDO     
19147;CB      ;QPPM;BRANCO    
19148;CB      ;QPPM;BRANCO    
19149;CB      ;QPPM;NAO INF.  
19150;CB      ;QPPM;NAO INF.  
19151;CB      ;QPPM;BRANCO    
19152;CB      ;QPPM;PARDO     
19153;CB      ;QPPM;PARDO     
19154;CB      ;QPPM;BRANCO    
19155;CB      ;QPPM;BRANCO    
19156;CB      ;QPPM;BRANCO    
19157;CB      ;QPPM;BRANCO    
19158;CB      ;QPPM;AMARELO   
19159;CB      ;QPPM;BRANCO    
19160;CB      ;QPPM;BRANCO    
19161;CB      ;QPPM;BRANCO    
19162;CB      ;QPPM;BRANCO    
19163;CB      ;QPPM;BRANCO    
19164;CB      ;QPPM;BRANCO    
19165;CB      ;QPPM;BRANCO    
19166;CB      ;QPPM;PARDO     
19167;CB      ;QPPM;BRANCO    
19168;CB      ;QPPM;NAO INF.  
19169;CB      ;QPPM;BRANCO    
19170;CB      ;QPPM;BRANCO    
19171;CB      ;QPPM;BRANCO    
19172;CB      ;QPPM;BRANCO    
19173;CB      ;QPPM;BRANCO    
19174;CB      ;QPPM;BRANCO    
19175;CB      ;QPPM;BRANCO    
19176;CB      ;QPPM;PARDO     
19177;CB      ;QPPM;PARDO     
19178;CB      ;QPPM;BRANCO    
19179;CB      ;QPPM;BRANCO    
19180;CB      ;QPPM;NAO INF.  
19181;CB      ;QPPM;BRANCO    
19182;CB      ;QPPM;BRANCO    
19183;CB      ;QPPM;PARDO     
19184;CB      ;QPPM;BRANCO    
19185;CB      ;QPPM;BRANCO    
19186;CB      ;QPPM;BRANCO    
19187;CB      ;QPPM;PARDO     
19188;CB      ;QPPM;BRANCO    
19189;CB      ;QPPM;PARDO     
19190;CB      ;QPPM;BRANCO    
19191;CB      ;QPPM;PARDO     
19192;CB      ;QPPM;BRANCO    
19193;CB      ;QPPM;BRANCO    
19194;CB      ;QPPM;PARDO     
19195;CB      ;QPPM;BRANCO    
19196;CB      ;QPPM;PARDO     
19197;CB      ;QPPM;BRANCO    
19198;CB      ;QPPM;BRANCO    
19199;CB      ;QPPM;BRANCO    
19200;CB      ;QPPM;PRETO     
19201;CB      ;QPPM;BRANCO    
19202;CB      ;QPPM;PARDO     
19203;CB      ;QPPM;INDIGENA  
19204;CB      ;QPPM;PARDO     
19205;CB      ;QPPM;BRANCO    
19206;CB      ;QPPM;PRETO     
19207;CB      ;QPPM;BRANCO    
19208;CB      ;QPPM;BRANCO    
19209;CB      ;QPPM;PRETO     
19210;CB      ;QPPM;BRANCO    
19211;CB      ;QPPM;PARDO     
19212;CB      ;QPPM;NAO INF.  
19213;CB      ;QPPM;BRANCO    
19214;CB      ;QPPM;PARDO     
19215;CB      ;QPPM;PARDO     
19216;CB      ;QPPM;PARDO     
19217;CB      ;QPPM;BRANCO    
19218;CB      ;QPPM;BRANCO    
19219;CB      ;QPPM;PRETO     
19220;CB      ;QPPM;BRANCO    
19221;CB      ;QPPM;PARDO     
19222;CB      ;QPPM;BRANCO    
19223;CB      ;QPPM;BRANCO    
19224;CB      ;QPPM;BRANCO    
19225;CB      ;QPPM;BRANCO    
19226;CB      ;QPPM;BRANCO    
19227;CB      ;QPPM;PARDO     
19228;CB      ;QPPM;PARDO     
19229;CB      ;QPPM;BRANCO    
19230;CB      ;QPPM;BRANCO    
19231;CB      ;QPPM;PARDO     
19232;CB      ;QPPM;PARDO     
19233;CB      ;QPPM;PARDO     
19234;CB      ;QPPM;PARDO     
19235;CB      ;QPPM;INDIGENA  
19236;CB      ;QPPM;PARDO     
19237;CB      ;QPPM;PARDO     
19238;CB      ;QPPM;PRETO     
19239;CB      ;QPPM;BRANCO    
19240;CB      ;QPPM;PARDO     
19241;CB      ;QPPM;BRANCO    
19242;CB      ;QPPM;BRANCO    
19243;CB      ;QPPM;PARDO     
19244;CB      ;QPPM;BRANCO    
19245;CB      ;QPPM;PARDO     
19246;CB      ;QPPM;BRANCO    
19247;CB      ;QPPM;PARDO     
19248;CB      ;QPPM;PARDO     
19249;CB      ;QPPM;PARDO     
19250;CB      ;QPPM;BRANCO    
19251;CB      ;QPPM;BRANCO    
19252;CB      ;QPPM;PARDO     
19253;CB      ;QPPM;NAO INF.  
19254;CB      ;QPPM;PARDO     
19255;CB      ;QPPM;PARDO     
19256;CB      ;QPPM;PARDO     
19257;CB      ;QPPM;PARDO     
19258;CB      ;QPPM;PARDO     
19259;CB      ;QPPM;PARDO     
19260;CB      ;QPPM;PARDO     
19261;CB      ;QPPM;BRANCO    
19262;CB      ;QPPM;BRANCO    
19263;CB      ;QPPM;BRANCO    
19264;CB      ;QPPM;BRANCO    
19265;CB      ;QPPM;BRANCO    
19266;CB      ;QPPM;PARDO     
19267;CB      ;QPPM;BRANCO    
19268;CB      ;QPPM;PARDO     
19269;CB      ;QPPM;PARDO     
19270;CB      ;QPPM;PARDO     
19271;CB      ;QPPM;PARDO     
19272;CB      ;QPPM;BRANCO    
19273;CB      ;QPPM;PARDO     
19274;CB      ;QPPM;PARDO     
19275;CB      ;QPPM;PARDO     
19276;CB      ;QPPM;BRANCO    
19277;CB      ;QPPM;PARDO     
19278;CB      ;QPPM;PARDO     
19279;CB      ;QPPM;PRETO     
19280;CB      ;QPPM;BRANCO    
19281;CB      ;QPPM;BRANCO    
19282;CB      ;QPPM;PARDO     
19283;CB      ;QPPM;NAO INF.  
19284;CB      ;QPPM;PARDO     
19285;CB      ;QPPM;BRANCO    
19286;CB      ;QPPM;PARDO     
19287;CB      ;QPPM;BRANCO    
19288;CB      ;QPPM;PARDO     
19289;CB      ;QPPM;PARDO     
19290;CB      ;QPPM;PARDO     
19291;CB      ;QPPM;PARDO     
19292;CB      ;QPPM;PRETO     
19293;CB      ;QPPM;BRANCO    
19294;CB      ;QPPM;BRANCO    
19295;CB      ;QPPM;BRANCO    
19296;CB      ;QPPM;BRANCO    
19297;CB      ;QPPM;PARDO     
19298;CB      ;QPPM;BRANCO    
19299;CB      ;QPPM;PRETO     
19300;CB      ;QPPM;PARDO     
19301;CB      ;QPPM;BRANCO    
19302;CB      ;QPPM;PARDO     
19303;CB      ;QPPM;PARDO     
19304;CB      ;QPPM;PRETO     
19305;CB      ;QPPM;PARDO     
19306;CB      ;QPPM;PRETO     
19307;CB      ;QPPM;PARDO     
19308;CB      ;QPPM;BRANCO    
19309;CB      ;QPPM;PARDO     
19310;CB      ;QPPM;BRANCO    
19311;CB      ;QPPM;AMARELO   
19312;CB      ;QPPM;PARDO     
19313;CB      ;QPPM;PARDO     
19314;CB      ;QPPM;PARDO     
19315;CB      ;QPPM;INDIGENA  
19316;CB      ;QPPM;BRANCO    
19317;CB      ;QPPM;BRANCO    
19318;CB      ;QPPM;AMARELO   
19319;CB      ;QPPM;PARDO     
19320;CB      ;QPPM;PARDO     
19321;CB      ;QPPM;PARDO     
19322;CB      ;QPPM;PARDO     
19323;CB      ;QPPM;PARDO     
19324;CB      ;QPPM;PARDO     
19325;CB      ;QPPM;PARDO     
19326;CB      ;QPPM;PARDO     
19327;CB      ;QPPM;BRANCO    
19328;CB      ;QPPM;BRANCO    
19329;CB      ;QPPM;PARDO     
19330;CB      ;QPPM;BRANCO    
19331;CB      ;QPPM;PARDO     
19332;CB      ;QPPM;BRANCO    
19333;CB      ;QPPM;BRANCO    
19334;CB      ;QPPM;PRETO     
19335;CB      ;QPPM;PARDO     
19336;CB      ;QPPM;PARDO     
19337;CB      ;QPPM;PARDO     
19338;CB      ;QPPM;PARDO     
19339;CB      ;QPPM;PARDO     
19340;CB      ;QPPM;PARDO     
19341;CB      ;QPPM;PARDO     
19342;CB      ;QPPM;BRANCO    
19343;CB      ;QPPM;BRANCO    
19344;CB      ;QPPM;PARDO     
19345;CB      ;QPPM;NAO INF.  
19346;CB      ;QPPM;PARDO     
19347;CB      ;QPPM;PARDO     
19348;CB      ;QPPM;BRANCO    
19349;CB      ;QPPM;PARDO     
19350;CB      ;QPPM;PARDO     
19351;CB      ;QPPM;PARDO     
19352;CB      ;QPPM;PARDO     
19353;CB      ;QPPM;PARDO     
19354;CB      ;QPPM;BRANCO    
19355;CB      ;QPPM;PARDO     
19356;CB      ;QPPM;PARDO     
19357;CB      ;QPPM;PARDO     
19358;CB      ;QPPM;PARDO     
19359;CB      ;QPPM;PARDO     
19360;CB      ;QPPM;BRANCO    
19361;CB      ;QPPM;BRANCO    
19362;CB      ;QPPM;BRANCO    
19363;CB      ;QPPM;PRETO     
19364;CB      ;QPPM;BRANCO    
19365;CB      ;QPPM;BRANCO    
19366;CB      ;QPPM;BRANCO    
19367;CB      ;QPPM;PARDO     
19368;CB      ;QPPM;PARDO     
19369;CB      ;QPPM;PARDO     
19370;CB      ;QPPM;PARDO     
19371;CB      ;QPPM;BRANCO    
19372;CB      ;QPPM;PARDO     
19373;CB      ;QPPM;PARDO     
19374;CB      ;QPPM;BRANCO    
19375;CB      ;QPPM;PARDO     
19376;CB      ;QPPM;PARDO     
19377;CB      ;QPPM;BRANCO    
19378;CB      ;QPPM;PARDO     
19379;CB      ;QPPM;BRANCO    
19380;CB      ;QPPM;PARDO     
19381;CB      ;QPPM;PARDO     
19382;CB      ;QPPM;PARDO     
19383;CB      ;QPPM;PARDO     
19384;CB      ;QPPM;PARDO     
19385;CB      ;QPPM;PARDO     
19386;CB      ;QPPM;PARDO     
19387;CB      ;QPPM;PARDO     
19388;CB      ;QPPM;PARDO     
19389;CB      ;QPPM;BRANCO    
19390;CB      ;QPPM;PARDO     
19391;CB      ;QPPM;PARDO     
19392;CB      ;QPPM;PARDO     
19393;CB      ;QPPM;PARDO     
19394;CB      ;QPPM;BRANCO    
19395;CB      ;QPPM;BRANCO    
19396;CB      ;QPPM;PRETO     
19397;CB      ;QPPM;PRETO     
19398;CB      ;QPPM;PARDO     
19399;CB      ;QPPM;PARDO     
19400;CB      ;QPPM;PARDO     
19401;CB      ;QPPM;BRANCO    
19402;CB      ;QPPM;PRETO     
19403;CB      ;QPPM;PARDO     
19404;CB      ;QPPM;BRANCO    
19405;CB      ;QPPM;PARDO     
19406;CB      ;QPPM;PARDO     
19407;CB      ;QPPM;PARDO     
19408;CB      ;QPPM;BRANCO    
19409;CB      ;QPPM;PARDO     
19410;CB      ;QPPM;BRANCO    
19411;CB      ;QPPM;PARDO     
19412;CB      ;QPPM;PARDO     
19413;CB      ;QPPM;PARDO     
19414;CB      ;QPPM;PARDO     
19415;CB      ;QPPM;BRANCO    
19416;CB      ;QPPM;PARDO     
19417;CB      ;QPPM;BRANCO    
19418;CB      ;QPPM;NAO INF.  
19419;CB      ;QPPM;BRANCO    
19420;CB      ;QPPM;BRANCO    
19421;CB      ;QPPM;PRETO     
19422;CB      ;QPPM;BRANCO    
19423;CB      ;QPPM;PRETO     
19424;CB      ;QPPM;BRANCO    
19425;CB      ;QPPM;PARDO     
19426;CB      ;QPPM;BRANCO    
19427;CB      ;QPPM;BRANCO    
19428;CB      ;QPPM;PARDO     
19429;CB      ;QPPM;PARDO     
19430;CB      ;QPPM;BRANCO    
19431;CB      ;QPPM;BRANCO    
19432;CB      ;QPPM;NAO INF.  
19433;CB      ;QPPM;PARDO     
19434;CB      ;QPPM;PARDO     
19435;CB      ;QPPM;PARDO     
19436;CB      ;QPPM;PARDO     
19437;CB      ;QPPM;PARDO     
19438;CB      ;QPPM;BRANCO    
19439;CB      ;QPPM;PRETO     
19440;CB      ;QPPM;PARDO     
19441;CB      ;QPPM;BRANCO    
19442;CB      ;QPPM;PRETO     
19443;CB      ;QPPM;PARDO     
19444;CB      ;QPPM;PARDO     
19445;CB      ;QPPM;PARDO     
19446;CB      ;QPPM;PARDO     
19447;CB      ;QPPM;BRANCO    
19448;CB      ;QPPM;PARDO     
19449;CB      ;QPPM;PARDO     
19450;CB      ;QPPM;PARDO     
19451;CB      ;QPPM;PARDO     
19452;CB      ;QPPM;BRANCO    
19453;CB      ;QPPM;PARDO     
19454;CB      ;QPPM;PARDO     
19455;CB      ;QPPM;PARDO     
19456;CB      ;QPPM;PARDO     
19457;CB      ;QPPM;PRETO     
19458;CB      ;QPPM;PARDO     
19459;CB      ;QPPM;PARDO     
19460;CB      ;QPPM;BRANCO    
19461;CB      ;QPPM;PARDO     
19462;CB      ;QPPM;BRANCO    
19463;CB      ;QPPM;BRANCO    
19464;CB      ;QPPM;PARDO     
19465;CB      ;QPPM;BRANCO    
19466;CB      ;QPPM;PARDO     
19467;CB      ;QPPM;PARDO     
19468;CB      ;QPPM;BRANCO    
19469;CB      ;QPPM;BRANCO    
19470;CB      ;QPPM;NAO INF.  
19471;CB      ;QPPM;PARDO     
19472;CB      ;QPPM;BRANCO    
19473;CB      ;QPPM;PARDO     
19474;CB      ;QPPM;PARDO     
19475;CB      ;QPPM;PARDO     
19476;CB      ;QPPM;PARDO     
19477;CB      ;QPPM;BRANCO    
19478;CB      ;QPPM;PARDO     
19479;CB      ;QPPM;PARDO     
19480;CB      ;QPPM;AMARELO   
19481;CB      ;QPPM;BRANCO    
19482;CB      ;QPPM;BRANCO    
19483;CB      ;QPPM;PARDO     
19484;CB      ;QPPM;PARDO     
19485;CB      ;QPPM;NAO INF.  
19486;CB      ;QPPM;BRANCO    
19487;CB      ;QPPM;PARDO     
19488;CB      ;QPPM;PARDO     
19489;CB      ;QPPM;BRANCO    
19490;CB      ;QPPM;PARDO     
19491;CB      ;QPPM;PARDO     
19492;CB      ;QPPM;BRANCO    
19493;CB      ;QPPM;PARDO     
19494;CB      ;QPPM;PARDO     
19495;CB      ;QPPM;PARDO     
19496;CB      ;QPPM;PARDO     
19497;CB      ;QPPM;PARDO     
19498;CB      ;QPPM;BRANCO    
19499;CB      ;QPPM;PARDO     
19500;CB      ;QPPM;PARDO     
19501;CB      ;QPPM;BRANCO    
19502;CB      ;QPPM;PARDO     
19503;CB      ;QPPM;PARDO     
19504;CB      ;QPPM;PARDO     
19505;CB      ;QPPM;PARDO     
19506;CB      ;QPPM;PARDO     
19507;CB      ;QPPM;BRANCO    
19508;CB      ;QPPM;PARDO     
19509;CB      ;QPPM;BRANCO    
19510;CB      ;QPPM;PARDO     
19511;CB      ;QPPM;BRANCO    
19512;CB      ;QPPM;BRANCO    
19513;CB      ;QPPM;PARDO     
19514;CB      ;QPPM;BRANCO    
19515;CB      ;QPPM;PARDO     
19516;CB      ;QPPM;PARDO     
19517;CB      ;QPPM;PARDO     
19518;CB      ;QPPM;PARDO     
19519;CB      ;QPPM;BRANCO    
19520;CB      ;QPPM;PRETO     
19521;CB      ;QPPM;PARDO     
19522;CB      ;QPPM;BRANCO    
19523;CB      ;QPPM;AMARELO   
19524;CB      ;QPPM;PARDO     
19525;CB      ;QPPM;NAO INF.  
19526;CB      ;QPPM;PARDO     
19527;CB      ;QPPM;BRANCO    
19528;CB      ;QPPM;PARDO     
19529;CB      ;QPPM;PARDO     
19530;CB      ;QPPM;PARDO     
19531;CB      ;QPPM;BRANCO    
19532;CB      ;QPPM;PARDO     
19533;CB      ;QPPM;PARDO     
19534;CB      ;QPPM;PARDO     
19535;CB      ;QPPM;PARDO     
19536;CB      ;QPPM;BRANCO    
19537;CB      ;QPPM;PARDO     
19538;CB      ;QPPM;PARDO     
19539;CB      ;QPPM;PARDO     
19540;CB      ;QPPM;PARDO     
19541;CB      ;QPPM;PARDO     
19542;CB      ;QPPM;PARDO     
19543;CB      ;QPPM;BRANCO    
19544;CB      ;QPPM;PRETO     
19545;CB      ;QPPM;BRANCO    
19546;CB      ;QPPM;PARDO     
19547;CB      ;QPPM;BRANCO    
19548;CB      ;QPPM;PARDO     
19549;CB      ;QPPM;PARDO     
19550;CB      ;QPPM;PARDO     
19551;CB      ;QPPM;PARDO     
19552;CB      ;QPPM;PARDO     
19553;CB      ;QPPM;BRANCO    
19554;CB      ;QPPM;PARDO     
19555;CB      ;QPPM;PARDO     
19556;CB      ;QPPM;PARDO     
19557;CB      ;QPPM;BRANCO    
19558;CB      ;QPPM;PARDO     
19559;CB      ;QPPM;PARDO     
19560;CB      ;QPPM;PARDO     
19561;CB      ;QPPM;PARDO     
19562;CB      ;QPPM;BRANCO    
19563;CB      ;QPPM;BRANCO    
19564;CB      ;QPPM;BRANCO    
19565;CB      ;QPPM;BRANCO    
19566;CB      ;QPPM;PARDO     
19567;CB      ;QPPM;BRANCO    
19568;CB      ;QPPM;PARDO     
19569;CB      ;QPPM;PARDO     
19570;CB      ;QPPM;PARDO     
19571;CB      ;QPPM;PARDO     
19572;CB      ;QPPM;BRANCO    
19573;CB      ;QPPM;PARDO     
19574;CB      ;QPPM;PARDO     
19575;CB      ;QPPM;PARDO     
19576;CB      ;QPPM;BRANCO    
19577;CB      ;QPPM;PARDO     
19578;CB      ;QPPM;AMARELO   
19579;CB      ;QPPM;BRANCO    
19580;CB      ;QPPM;PARDO     
19581;CB      ;QPPM;PARDO     
19582;CB      ;QPPM;PARDO     
19583;CB      ;QPPM;PARDO     
19584;CB      ;QPPM;BRANCO    
19585;CB      ;QPPM;AMARELO   
19586;CB      ;QPPM;PARDO     
19587;CB      ;QPPM;PARDO     
19588;CB      ;QPPM;PARDO     
19589;CB      ;QPPM;PARDO     
19590;CB      ;QPPM;PARDO     
19591;CB      ;QPPM;PARDO     
19592;CB      ;QPPM;BRANCO    
19593;CB      ;QPPM;PARDO     
19594;CB      ;QPPM;PARDO     
19595;CB      ;QPPM;PARDO     
19596;CB      ;QPPM;PARDO     
19597;CB      ;QPPM;PARDO     
19598;CB      ;QPPM;PARDO     
19599;CB      ;QPPM;PARDO     
19600;CB      ;QPPM;BRANCO    
19601;CB      ;QPPM;BRANCO    
19602;CB      ;QPPM;INDIGENA  
19603;CB      ;QPPM;BRANCO    
19604;CB      ;QPPM;PARDO     
19605;CB      ;QPPM;PARDO     
19606;CB      ;QPPM;PARDO     
19607;CB      ;QPPM;BRANCO    
19608;CB      ;QPPM;PARDO     
19609;CB      ;QPPM;PARDO     
19610;CB      ;QPPM;BRANCO    
19611;CB      ;QPPM;PARDO     
19612;CB      ;QPPM;PARDO     
19613;CB      ;QPPM;PRETO     
19614;CB      ;QPPM;NAO INF.  
19615;CB      ;QPPM;PARDO     
19616;CB      ;QPPM;PARDO     
19617;CB      ;QPPM;PARDO     
19618;CB      ;QPPM;BRANCO    
19619;CB      ;QPPM;PARDO     
19620;CB      ;QPPM;BRANCO    
19621;CB      ;QPPM;PARDO     
19622;CB      ;QPPM;BRANCO    
19623;CB      ;QPPM;BRANCO    
19624;CB      ;QPPM;BRANCO    
19625;CB      ;QPPM;BRANCO    
19626;CB      ;QPPM;PARDO     
19627;CB      ;QPPM;BRANCO    
19628;CB      ;QPPM;BRANCO    
19629;CB      ;QPPM;BRANCO    
19630;CB      ;QPPM;BRANCO    
19631;CB      ;QPPM;PARDO     
19632;CB      ;QPPM;PARDO     
19633;CB      ;QPPM;BRANCO    
19634;CB      ;QPPM;BRANCO    
19635;CB      ;QPPM;PARDO     
19636;CB      ;QPPM;BRANCO    
19637;CB      ;QPPM;PARDO     
19638;CB      ;QPPM;BRANCO    
19639;CB      ;QPPM;BRANCO    
19640;CB      ;QPPM;BRANCO    
19641;CB      ;QPPM;BRANCO    
19642;CB      ;QPPM;PRETO     
19643;CB      ;QPPM;PARDO     
19644;CB      ;QPPM;PARDO     
19645;CB      ;QPPM;PARDO     
19646;CB      ;QPPM;PARDO     
19647;CB      ;QPPM;PARDO     
19648;CB      ;QPPM;BRANCO    
19649;CB      ;QPPM;BRANCO    
19650;CB      ;QPPM;BRANCO    
19651;CB      ;QPPM;PARDO     
19652;CB      ;QPPM;PARDO     
19653;CB      ;QPPM;PARDO     
19654;CB      ;QPPM;BRANCO    
19655;CB      ;QPPM;BRANCO    
19656;CB      ;QPPM;BRANCO    
19657;CB      ;QPPM;BRANCO    
19658;CB      ;QPPM;BRANCO    
19659;CB      ;QPPM;INDIGENA  
19660;CB      ;QPPM;BRANCO    
19661;CB      ;QPPM;BRANCO    
19662;CB      ;QPPM;BRANCO    
19663;CB      ;QPPM;BRANCO    
19664;CB      ;QPPM;PARDO     
19665;CB      ;QPPM;BRANCO    
19666;CB      ;QPPM;PARDO     
19667;CB      ;QPPM;PARDO     
19668;CB      ;QPPM;BRANCO    
19669;CB      ;QPPM;BRANCO    
19670;CB      ;QPPM;PARDO     
19671;CB      ;QPPM;BRANCO    
19672;CB      ;QPPM;PARDO     
19673;CB      ;QPPM;PRETO     
19674;CB      ;QPPM;BRANCO    
19675;CB      ;QPPM;PARDO     
19676;CB      ;QPPM;BRANCO    
19677;CB      ;QPPM;BRANCO    
19678;CB      ;QPPM;BRANCO    
19679;CB      ;QPPM;BRANCO    
19680;CB      ;QPPM;BRANCO    
19681;CB      ;QPPM;PARDO     
19682;CB      ;QPPM;BRANCO    
19683;CB      ;QPPM;BRANCO    
19684;CB      ;QPPM;PARDO     
19685;CB      ;QPPM;BRANCO    
19686;CB      ;QPPM;PARDO     
19687;CB      ;QPPM;BRANCO    
19688;CB      ;QPPM;BRANCO    
19689;CB      ;QPPM;PRETO     
19690;CB      ;QPPM;BRANCO    
19691;CB      ;QPPM;BRANCO    
19692;CB      ;QPPM;BRANCO    
19693;CB      ;QPPM;PARDO     
19694;CB      ;QPPM;PARDO     
19695;CB      ;QPPM;BRANCO    
19696;CB      ;QPPM;PARDO     
19697;CB      ;QPPM;BRANCO    
19698;CB      ;QPPM;BRANCO    
19699;CB      ;QPPM;INDIGENA  
19700;CB      ;QPPM;BRANCO    
19701;CB      ;QPPM;BRANCO    
19702;CB      ;QPPM;BRANCO    
19703;CB      ;QPPM;PRETO     
19704;CB      ;QPPM;BRANCO    
19705;CB      ;QPPM;BRANCO    
19706;CB      ;QPPM;BRANCO    
19707;CB      ;QPPM;BRANCO    
19708;CB      ;QPPM;BRANCO    
19709;CB      ;QPPM;BRANCO    
19710;CB      ;QPPM;PARDO     
19711;CB      ;QPPM;PARDO     
19712;CB      ;QPPM;BRANCO    
19713;CB      ;QPPM;BRANCO    
19714;CB      ;QPPM;PARDO     
19715;CB      ;QPPM;NAO INF.  
19716;CB      ;QPPM;PARDO     
19717;CB      ;QPPM;BRANCO    
19718;CB      ;QPPM;BRANCO    
19719;CB      ;QPPM;BRANCO    
19720;CB      ;QPPM;BRANCO    
19721;CB      ;QPPM;PRETO     
19722;CB      ;QPPM;BRANCO    
19723;CB      ;QPPM;BRANCO    
19724;CB      ;QPPM;BRANCO    
19725;CB      ;QPPM;BRANCO    
19726;CB      ;QPPM;BRANCO    
19727;CB      ;QPPM;BRANCO    
19728;CB      ;QPPM;BRANCO    
19729;CB      ;QPPM;BRANCO    
19730;CB      ;QPPM;BRANCO    
19731;CB      ;QPPM;BRANCO    
19732;CB      ;QPPM;BRANCO    
19733;CB      ;QPPM;BRANCO    
19734;CB      ;QPPM;PARDO     
19735;CB      ;QPPM;PARDO     
19736;CB      ;QPPM;BRANCO    
19737;CB      ;QPPM;BRANCO    
19738;CB      ;QPPM;PARDO     
19739;CB      ;QPPM;BRANCO    
19740;CB      ;QPPM;PARDO     
19741;CB      ;QPPM;PARDO     
19742;CB      ;QPPM;PARDO     
19743;CB      ;QPPM;PARDO     
19744;CB      ;QPPM;PARDO     
19745;CB      ;QPPM;PARDO     
19746;CB      ;QPPM;PARDO     
